Store_new,Order_ID,Order_Amt,items_ordered,Date_Ordered
Store7,5474274631,243,1,3/25/2017
Store7,5475156295,243,1,3/25/2017
Store7,5474824647,114,1,3/25/2017
Store7,5475222599,132,1,3/25/2017
Store7,66882273287,25,1,12/6/2017
Store5,2.5089E+11,36,1,12/6/2017
Store7,66879389703,36,1,12/6/2017
Store7,66775875591,36,1,12/6/2017
Store5,2.51067E+11,36,1,12/6/2017
Store7,66978217991,36,1,12/6/2017
Store7,67348922375,36,1,12/6/2017
Store7,67573776391,36,1,12/6/2017
Store7,67202351111,36,1,12/6/2017
Store7,67320414215,36,1,12/6/2017
Store7,66728755207,60,1,12/6/2017
Store7,67352756231,60,1,12/6/2017
Store7,66983100423,60,1,12/6/2017
Store7,67452960775,60,1,12/6/2017
Store7,67184918535,60,1,12/6/2017
Store7,67068428295,100,1,12/6/2017
Store7,66633170951,100,1,12/6/2017
Store7,66751397895,100,1,12/6/2017
Store7,67213000711,100,1,12/6/2017
Store7,67009347591,100,1,12/6/2017
Store7,67339157511,353,3,12/6/2017
Store7,67108110343,65,1,12/6/2017
Store7,67069706247,65,1,12/6/2017
Store7,67196289031,65,1,12/6/2017
Store7,67518988295,65,1,12/6/2017
Store7,67513286663,69,1,12/6/2017
Store7,66901311495,186,1,12/6/2017
Store7,67345612807,186,1,12/6/2017
Store7,67137404935,195,1,12/6/2017
Store7,67597631495,195,1,12/6/2017
Store7,66931982343,243,1,12/6/2017
Store7,67211526151,243,1,12/6/2017
Store7,67225518087,243,1,12/6/2017
Store7,67124035591,243,1,12/6/2017
Store7,67249012743,243,1,12/6/2017
Store7,67028320263,243,1,12/6/2017
Store7,67488022535,243,1,12/6/2017
Store7,67519414279,243,1,12/6/2017
Store7,66757197831,243,1,12/6/2017
Store7,67524952071,486,2,12/6/2017
Store7,67432087559,35,1,12/6/2017
Store7,67412295687,35,1,12/6/2017
Store7,67295739911,35,1,12/6/2017
Store7,67386834951,43,1,12/6/2017
Store7,67452764167,43,1,12/6/2017
Store7,67252289543,43,1,12/6/2017
Store7,67377496071,43,1,12/6/2017
Store7,67362652167,43,1,12/6/2017
Store7,66941681671,43,1,12/6/2017
Store7,67430252551,43,1,12/6/2017
Store7,67369664519,43,1,12/6/2017
Store7,67524427783,70,1,12/6/2017
Store7,67451060231,86,2,12/6/2017
Store7,66963865607,90,1,12/6/2017
Store7,66979856391,90,1,12/6/2017
Store7,67082125319,90,1,12/6/2017
Store7,67138420743,90,1,12/6/2017
Store7,67463512071,94,1,12/6/2017
Store7,67399385095,328,2,12/6/2017
Store7,67624534023,440,2,12/6/2017
Store7,67411509255,850,8,12/6/2017
Store7,67361570823,205,1,12/6/2017
Store7,67081699335,205,1,12/6/2017
Store7,67505160199,205,1,12/6/2017
Store7,67640229895,229,2,12/6/2017
Store7,66962882567,506,7,12/6/2017
Store7,67266150407,631,3,12/6/2017
Store7,67090579463,71,2,12/6/2017
Store7,66680979463,111,2,12/6/2017
Store7,66809626631,286,2,12/6/2017
Store7,67072360455,958,11,12/6/2017
Store3,1.89724E+11,154.1835,1,12/6/2017
Store3,1.89747E+11,89.4645,2,12/6/2017
Store4,2.50117E+11,173.853,2,12/6/2017
Store1,2.16703E+11,99.7766,1,12/6/2017
Store7,5478086407,36,1,3/26/2017
Store7,5478056455,36,1,3/26/2017
Store7,5477601479,36,1,3/26/2017
Store7,5477981447,36,1,3/26/2017
Store7,5477649031,36,1,3/26/2017
Store7,5478143495,36,1,3/26/2017
Store7,5477545543,36,1,3/26/2017
Store7,5476754887,186,1,3/26/2017
Store7,5477917959,186,1,3/26/2017
Store7,5477436615,243,1,3/26/2017
Store7,5477776455,43,1,3/26/2017
Store7,5476244487,90,1,3/26/2017
Store7,5477887815,114,1,3/26/2017
Store7,5476276359,132,1,3/26/2017
Store7,5476836103,132,1,3/26/2017
Store7,5476648007,79,2,3/26/2017
Store7,5476443527,150,2,3/26/2017
Store7,68097933319,20,1,12/7/2017
Store7,68003758087,23,1,12/7/2017
Store7,68202921991,23,1,12/7/2017
Store7,67919970311,36,1,12/7/2017
Store7,68063330311,36,1,12/7/2017
Store7,68011950087,36,1,12/7/2017
Store7,68090658823,36,1,12/7/2017
Store7,68053860359,36,1,12/7/2017
Store7,68460544007,50,1,12/7/2017
Store7,68365647879,50,1,12/7/2017
Store7,67869540359,60,1,12/7/2017
Store7,68038656007,60,1,12/7/2017
Store7,68483874823,60,1,12/7/2017
Store7,68079026183,60,1,12/7/2017
Store7,68199645191,68,1,12/7/2017
Store7,67859283975,72,2,12/7/2017
Store7,68616159239,100,2,12/7/2017
Store7,68678123527,100,1,12/7/2017
Store7,68606197767,100,1,12/7/2017
Store7,68229267463,124,1,12/7/2017
Store7,68604100615,272,5,12/7/2017
Store7,68398579719,464,4,12/7/2017
Store7,67759702023,496,4,12/7/2017
Store7,68617076743,137,1,12/7/2017
Store7,68299522055,225,2,12/7/2017
Store7,68170186759,355,11,12/7/2017
Store7,68094230535,65,1,12/7/2017
Store7,68337729543,65,1,12/7/2017
Store7,68038787079,65,1,12/7/2017
Store7,68228153351,65,1,12/7/2017
Store7,68276748295,65,1,12/7/2017
Store7,67943727111,65,1,12/7/2017
Store7,68331143175,372,4,12/7/2017
Store7,68117757959,243,1,12/7/2017
Store7,68319805447,243,1,12/7/2017
Store7,68449402887,243,1,12/7/2017
Store7,68507762695,243,1,12/7/2017
Store7,67752001543,243,1,12/7/2017
Store7,68639522823,243,1,12/7/2017
Store7,68098031623,243,1,12/7/2017
Store7,68671045639,243,1,12/7/2017
Store7,68141481991,243,1,12/7/2017
Store7,68036001799,243,1,12/7/2017
Store7,68124901383,279,2,12/7/2017
Store7,67988750343,279,2,12/7/2017
Store7,67918725127,35,1,12/7/2017
Store7,67843194887,35,1,12/7/2017
Store7,68076535815,41,1,12/7/2017
Store7,68034789383,43,1,12/7/2017
Store7,68293885959,43,1,12/7/2017
Store7,68031709191,43,1,12/7/2017
Store7,67644162055,43,1,12/7/2017
Store7,68366041095,43,1,12/7/2017
Store7,67952967687,43,1,12/7/2017
Store7,68121264135,43,1,12/7/2017
Store7,68183457799,43,1,12/7/2017
Store7,68450254855,43,1,12/7/2017
Store7,68118380551,43,1,12/7/2017
Store7,67877732359,43,1,12/7/2017
Store7,68319739911,43,1,12/7/2017
Store7,67840049159,70,1,12/7/2017
Store7,68414439431,86,2,12/7/2017
Store7,68555145223,90,1,12/7/2017
Store7,68228907015,90,1,12/7/2017
Store7,67940057095,94,1,12/7/2017
Store7,68398907399,265,3,12/7/2017
Store7,68632412167,165,2,12/7/2017
Store7,67827597319,205,1,12/7/2017
Store7,68139548679,205,1,12/7/2017
Store5,2.53464E+11,205,1,12/7/2017
Store7,68275208199,91,1,12/7/2017
Store7,68347756551,365,3,12/7/2017
Store7,68312989703,151,4,12/7/2017
Store7,68123754503,607,3,12/7/2017
Store1,2.20262E+11,35.4046,2,12/7/2017
Store3,1.90149E+11,22.842,1,12/7/2017
Store4,2.52933E+11,22.2075,1,12/7/2017
Store4,2.52479E+11,63.45,1,12/7/2017
Store3,1.90276E+11,131.976,2,12/7/2017
Store7,3735868551,36,1,7/14/2016
Store7,3736472263,43,1,7/14/2016
Store7,3735411079,43,1,7/14/2016
Store7,5479927303,36,1,3/27/2017
Store7,5480315335,35,1,3/27/2017
Store7,5478901319,90,1,3/27/2017
Store7,5479516231,132,1,3/27/2017
Store7,5480668359,103,1,3/27/2017
Store3,5033296129,83.754,1,3/27/2017
Store7,69606899719,20,1,12/8/2017
Store7,68905205767,36,1,12/8/2017
Store7,69048631303,36,1,12/8/2017
Store7,69211357191,36,1,12/8/2017
Store7,69032083463,36,1,12/8/2017
Store7,69740986375,36,1,12/8/2017
Store7,69555945479,36,1,12/8/2017
Store7,69427068935,36,1,12/8/2017
Store7,69013929991,36,1,12/8/2017
Store7,69425856519,58,1,12/8/2017
Store7,68968349703,60,1,12/8/2017
Store7,69479333895,60,1,12/8/2017
Store7,69168201735,60,1,12/8/2017
Store7,69757960199,100,1,12/8/2017
Store7,69163810823,120,1,12/8/2017
Store7,69234819079,321,2,12/8/2017
Store7,69102141447,137,1,12/8/2017
Store7,69390794759,225,3,12/8/2017
Store7,69757763591,291,3,12/8/2017
Store7,69524684807,307,3,12/8/2017
Store7,69040046087,339,3,12/8/2017
Store7,69660311559,65,1,12/8/2017
Store7,68976279559,77,2,12/8/2017
Store7,69101715463,242,3,12/8/2017
Store7,69664440327,404,2,12/8/2017
Store7,69094408199,309,2,12/8/2017
Store7,69480513543,243,1,12/8/2017
Store7,69551095815,243,1,12/8/2017
Store7,69302091783,243,1,12/8/2017
Store7,69749374983,243,1,12/8/2017
Store7,69561876487,243,1,12/8/2017
Store7,69196087303,243,1,12/8/2017
Store7,68952358919,486,2,12/8/2017
Store5,2.54253E+11,279,2,12/8/2017
Store7,69771853831,295,2,12/8/2017
Store7,69698748423,35,1,12/8/2017
Store7,69037359111,43,1,12/8/2017
Store7,69292228615,43,1,12/8/2017
Store7,69632393223,43,1,12/8/2017
Store7,69771296775,43,1,12/8/2017
Store7,69557157895,43,1,12/8/2017
Store7,69470060551,43,1,12/8/2017
Store7,69264277511,43,1,12/8/2017
Store7,69627674631,70,1,12/8/2017
Store7,69205786631,70,1,12/8/2017
Store7,69521539079,90,1,12/8/2017
Store7,69180096519,90,1,12/8/2017
Store7,69598117895,90,1,12/8/2017
Store7,69085822983,90,1,12/8/2017
Store7,69071994887,90,1,12/8/2017
Store7,69723684871,220,2,12/8/2017
Store7,69366218759,133,2,12/8/2017
Store7,69186158599,173,1,12/8/2017
Store7,69254021127,205,1,12/8/2017
Store7,69674991623,205,1,12/8/2017
Store7,69420318727,205,1,12/8/2017
Store7,69293637639,213,1,12/8/2017
Store7,69064032263,213,1,12/8/2017
Store4,2.54621E+11,197.3295,2,12/8/2017
Store4,2.55773E+11,154.1835,1,12/8/2017
Store4,2.55263E+11,36.801,1,12/8/2017
Store4,2.5587E+11,371.1825,5,12/8/2017
Store4,2.55478E+11,22.842,1,12/8/2017
Store3,1.90655E+11,22.842,1,12/8/2017
Store3,1.90761E+11,45.684,2,12/8/2017
Store4,2.55195E+11,123.7275,1,12/8/2017
Store3,1.9062E+11,123.7275,1,12/8/2017
Store3,1.90801E+11,41.2425,1,12/8/2017
Store7,3744836615,36,1,7/15/2016
Store7,5481680263,36,1,3/28/2017
Store7,5482792199,65,1,3/28/2017
Store7,5482238599,243,1,3/28/2017
Store7,5481506695,43,1,3/28/2017
Store7,5483011911,75,1,3/28/2017
Store7,70214549511,23,1,12/9/2017
Store7,70189940743,25,1,12/9/2017
Store7,70591807495,28,1,12/9/2017
Store7,70047956999,36,1,12/9/2017
Store7,70558646279,36,1,12/9/2017
Store7,70728286215,36,1,12/9/2017
Store7,70223233031,36,1,12/9/2017
Store7,70650396679,36,1,12/9/2017
Store7,70409158663,60,1,12/9/2017
Store7,69971116039,60,1,12/9/2017
Store7,70398017543,60,1,12/9/2017
Store7,70576340999,68,1,12/9/2017
Store7,70868041735,100,1,12/9/2017
Store7,70060605447,100,1,12/9/2017
Store7,70615105543,100,1,12/9/2017
Store7,70732382215,184,1,12/9/2017
Store7,70444580871,610,3,12/9/2017
Store7,70680117255,137,1,12/9/2017
Store7,70866206727,65,1,12/9/2017
Store7,70247055367,65,1,12/9/2017
Store7,70712623111,65,1,12/9/2017
Store7,70581452807,65,1,12/9/2017
Store7,70312067079,65,1,12/9/2017
Store7,69929861127,69,1,12/9/2017
Store5,2.58456E+11,85,1,12/9/2017
Store7,70839500807,218,2,12/9/2017
Store7,70165790727,195,1,12/9/2017
Store7,70396313607,243,1,12/9/2017
Store7,70800310279,243,1,12/9/2017
Store7,69912100871,243,1,12/9/2017
Store7,70323601415,243,1,12/9/2017
Store7,70426689543,243,1,12/9/2017
Store7,70752600071,243,1,12/9/2017
Store7,70426230791,243,1,12/9/2017
Store7,70293913607,243,1,12/9/2017
Store7,70901596167,243,1,12/9/2017
Store7,69979308039,243,1,12/9/2017
Store7,70880493575,243,1,12/9/2017
Store7,69998772231,294,2,12/9/2017
Store7,70493569031,35,1,12/9/2017
Store7,70834585607,35,1,12/9/2017
Store7,70281986055,35,1,12/9/2017
Store7,70725795847,35,1,12/9/2017
Store7,70186762247,35,1,12/9/2017
Store7,69810323463,43,1,12/9/2017
Store7,70182469639,43,1,12/9/2017
Store7,70188269575,43,1,12/9/2017
Store7,70612910087,43,1,12/9/2017
Store7,69960204295,43,1,12/9/2017
Store7,70045237255,43,1,12/9/2017
Store7,69975015431,43,1,12/9/2017
Store7,70414925831,43,1,12/9/2017
Store7,70764724231,43,1,12/9/2017
Store7,70242041863,43,1,12/9/2017
Store7,70312820743,43,1,12/9/2017
Store7,70368722951,51,2,12/9/2017
Store7,69919899655,70,1,12/9/2017
Store7,70446088199,70,1,12/9/2017
Store7,70558580743,70,1,12/9/2017
Store7,70272647175,90,1,12/9/2017
Store7,70027870215,90,1,12/9/2017
Store7,70651183111,94,1,12/9/2017
Store7,70295552007,204,1,12/9/2017
Store7,70577782791,205,1,12/9/2017
Store7,70677200903,315,3,12/9/2017
Store7,70238306311,75,1,12/9/2017
Store4,2.5774E+11,79.3125,1,12/9/2017
Store3,1.91134E+11,157.9905,2,12/9/2017
Store4,2.5801E+11,57.105,1,12/9/2017
Store3,1.91146E+11,57.105,1,12/9/2017
Store3,1.91181E+11,27.2835,1,12/9/2017
Store3,1.91207E+11,27.2835,1,12/9/2017
Store3,1.91226E+11,53.9325,1,12/9/2017
Store4,2.5824E+11,53.9325,1,12/9/2017
Store4,2.57379E+11,63.45,1,12/9/2017
Store1,2.24522E+11,111.7314,1,12/9/2017
Store4,2.58117E+11,60.912,2,12/9/2017
Store5,3798418566,60,1,7/16/2016
Store5,3799161222,195,1,7/16/2016
Store7,5483900679,36,1,3/29/2017
Store7,5484927687,68,1,3/29/2017
Store7,71302316039,13,1,12/10/2017
Store7,71897743367,13,1,12/10/2017
Store7,71752777735,16,1,12/10/2017
Store7,71902101511,28,1,12/10/2017
Store7,71643398151,36,1,12/10/2017
Store7,71705788423,36,1,12/10/2017
Store7,71801012231,36,1,12/10/2017
Store7,71641759751,36,1,12/10/2017
Store7,71357497351,36,1,12/10/2017
Store7,70996361223,36,1,12/10/2017
Store7,71733379079,36,1,12/10/2017
Store7,71417593863,60,1,12/10/2017
Store7,71977140231,60,1,12/10/2017
Store7,71520813063,60,1,12/10/2017
Store7,71622000647,100,1,12/10/2017
Store7,71065174023,100,1,12/10/2017
Store7,71224590343,120,1,12/10/2017
Store7,71788888071,120,1,12/10/2017
Store7,71863861255,120,1,12/10/2017
Store7,71234519047,120,1,12/10/2017
Store7,71543455751,136,2,12/10/2017
Store7,71803535367,305,2,12/10/2017
Store7,71957315591,137,1,12/10/2017
Store7,71930740743,137,1,12/10/2017
Store7,71727415303,145,2,12/10/2017
Store7,71500234759,241,2,12/10/2017
Store7,71060914183,65,1,12/10/2017
Store7,71710507015,85,1,12/10/2017
Store7,71736492039,89,1,12/10/2017
Store7,71234617351,89,1,12/10/2017
Store7,71939325959,125,2,12/10/2017
Store7,71870808071,261,5,12/10/2017
Store7,71437582343,139,3,12/10/2017
Store7,71905280007,195,1,12/10/2017
Store7,71263518727,195,1,12/10/2017
Store7,71935950855,243,1,12/10/2017
Store7,71874117639,243,1,12/10/2017
Store7,71345274887,243,1,12/10/2017
Store7,71493484551,243,1,12/10/2017
Store7,71812055047,243,1,12/10/2017
Store7,71475527687,243,1,12/10/2017
Store7,71861633031,243,1,12/10/2017
Store7,71228030983,486,2,12/10/2017
Store7,71209451527,486,2,12/10/2017
Store7,71468089351,311,2,12/10/2017
Store7,71337508871,35,1,12/10/2017
Store7,71099351047,35,1,12/10/2017
Store7,71287930887,35,1,12/10/2017
Store7,71531986951,35,1,12/10/2017
Store7,71618297863,41,1,12/10/2017
Store7,71945617415,43,1,12/10/2017
Store7,71867727879,43,1,12/10/2017
Store7,71561674759,43,1,12/10/2017
Store7,71808090119,43,1,12/10/2017
Store7,71516684295,43,1,12/10/2017
Store7,71780925447,43,1,12/10/2017
Store7,71174750215,43,1,12/10/2017
Store7,71285997575,43,1,12/10/2017
Store7,71781646343,43,1,12/10/2017
Store7,71236911111,70,1,12/10/2017
Store7,71401996295,90,1,12/10/2017
Store7,71113408519,90,1,12/10/2017
Store7,71191592967,90,1,12/10/2017
Store7,71707426823,90,1,12/10/2017
Store7,71301070855,90,1,12/10/2017
Store7,71905411079,90,1,12/10/2017
Store7,71390461959,94,1,12/10/2017
Store7,71779975175,204,1,12/10/2017
Store7,71908950023,204,1,12/10/2017
Store7,71483457543,204,1,12/10/2017
Store7,71569014791,173,2,12/10/2017
Store7,71922647047,205,1,12/10/2017
Store7,71737999367,205,1,12/10/2017
Store7,71137492999,205,1,12/10/2017
Store7,71558955015,205,1,12/10/2017
Store7,70936723463,205,1,12/10/2017
Store7,71532085255,205,1,12/10/2017
Store7,71228162055,346,2,12/10/2017
Store7,71843446791,79,2,12/10/2017
Store7,71165083655,95,2,12/10/2017
Store5,2.61413E+11,332,2,12/10/2017
Store7,71377682439,303,2,12/10/2017
Store3,1.91592E+11,194.157,3,12/10/2017
Store4,2.60419E+11,38.07,1,12/10/2017
Store3,1.91591E+11,57.7395,1,12/10/2017
Store4,2.60237E+11,149.742,1,12/10/2017
Store3,1.91559E+11,27.2835,1,12/10/2017
Store4,2.59843E+11,44.415,1,12/10/2017
Store4,2.60073E+11,137.6865,1,12/10/2017
Store4,2.59523E+11,129.438,1,12/10/2017
Store3,1.91626E+11,123.7275,1,12/10/2017
Store7,3756229063,140,1,7/17/2016
Store7,5487222599,20,1,3/30/2017
Store7,5486525575,36,1,3/30/2017
Store7,5486147335,36,1,3/30/2017
Store7,5486506183,36,1,3/30/2017
Store7,5488258311,243,1,3/30/2017
Store7,5488738695,243,1,3/30/2017
Store7,5488379463,243,1,3/30/2017
Store7,5488136327,35,1,3/30/2017
Store7,5486466247,35,1,3/30/2017
Store5,5436927500,43,1,3/30/2017
Store7,5487474503,43,1,3/30/2017
Store7,5487110663,114,1,3/30/2017
Store7,73090039815,20,1,12/11/2017
Store7,72736604167,23,1,12/11/2017
Store7,72605335559,23,1,12/11/2017
Store7,72653930503,25,1,12/11/2017
Store7,72343683079,28,1,12/11/2017
Store7,72617099271,36,1,12/11/2017
Store7,72611233799,36,1,12/11/2017
Store7,72924299271,36,1,12/11/2017
Store7,72853651463,36,1,12/11/2017
Store7,73082929159,36,1,12/11/2017
Store7,72953036807,36,1,12/11/2017
Store7,72938127367,50,1,12/11/2017
Store7,72287387655,58,1,12/11/2017
Store7,72739586055,60,1,12/11/2017
Store7,73145024519,60,1,12/11/2017
Store7,72753938439,60,1,12/11/2017
Store5,2.62776E+11,60,2,12/11/2017
Store7,72826322951,68,1,12/11/2017
Store7,72936882183,68,1,12/11/2017
Store7,72185675783,100,1,12/11/2017
Store7,72335130631,100,1,12/11/2017
Store7,72395685895,100,1,12/11/2017
Store7,72429633543,100,1,12/11/2017
Store7,73048719367,100,1,12/11/2017
Store7,73209741319,100,1,12/11/2017
Store7,73189195783,124,1,12/11/2017
Store7,72710914055,124,1,12/11/2017
Store7,73218785287,124,1,12/11/2017
Store7,72630632455,124,1,12/11/2017
Store7,72953790471,160,2,12/11/2017
Store7,72878358535,216,2,12/11/2017
Store7,72698298375,137,1,12/11/2017
Store7,73190735879,137,1,12/11/2017
Store7,73020637191,161,1,12/11/2017
Store7,73220358151,217,1,12/11/2017
Store7,72598618119,355,3,12/11/2017
Store5,2.63236E+11,65,1,12/11/2017
Store7,72625455111,65,1,12/11/2017
Store7,72348270599,65,1,12/11/2017
Store7,72451588103,77,2,12/11/2017
Store7,73084829703,85,1,12/11/2017
Store7,73101934599,85,1,12/11/2017
Store7,72767471623,125,1,12/11/2017
Store7,72863186951,202,1,12/11/2017
Store7,72667594759,202,2,12/11/2017
Store7,73161539591,373,3,12/11/2017
Store7,72790048775,469,5,12/11/2017
Store7,72794374151,651,3,12/11/2017
Store5,2.63287E+11,195,1,12/11/2017
Store5,2.63901E+11,243,1,12/11/2017
Store7,73017753607,243,1,12/11/2017
Store7,72425701383,243,1,12/11/2017
Store7,72263172103,243,1,12/11/2017
Store7,72932655111,243,1,12/11/2017
Store7,72136622087,35,1,12/11/2017
Store7,72663105543,35,1,12/11/2017
Store7,73104097287,35,1,12/11/2017
Store7,73131589639,35,1,12/11/2017
Store7,73098657799,35,1,12/11/2017
Store5,2.62887E+11,35,1,12/11/2017
Store7,72501264391,35,1,12/11/2017
Store7,73149022215,35,1,12/11/2017
Store7,73077096455,43,1,12/11/2017
Store7,72849489927,43,1,12/11/2017
Store7,72522170375,43,1,12/11/2017
Store7,72590360583,43,1,12/11/2017
Store7,72180957191,43,1,12/11/2017
Store7,72818327559,43,1,12/11/2017
Store7,72688173063,43,1,12/11/2017
Store7,73123627015,43,1,12/11/2017
Store7,73067921415,43,1,12/11/2017
Store7,72709013511,43,1,12/11/2017
Store7,73067495431,43,1,12/11/2017
Store7,72672870407,86,2,12/11/2017
Store7,72476590087,90,1,12/11/2017
Store7,72597405703,90,1,12/11/2017
Store7,73023389703,90,1,12/11/2017
Store7,72427831303,90,1,12/11/2017
Store7,72376385543,94,1,12/11/2017
Store5,2.62263E+11,118,1,12/11/2017
Store7,72774680583,140,2,12/11/2017
Store7,72855191559,393,3,12/11/2017
Store7,73161605127,173,1,12/11/2017
Store7,72873443335,173,1,12/11/2017
Store7,72280735751,205,1,12/11/2017
Store7,72222375943,205,1,12/11/2017
Store7,72235057159,205,1,12/11/2017
Store7,72966701063,205,1,12/11/2017
Store7,72213856263,205,1,12/11/2017
Store7,72849555463,205,1,12/11/2017
Store7,72645181447,213,1,12/11/2017
Store7,72974401543,67,1,12/11/2017
Store7,73158426631,75,1,12/11/2017
Store7,72378843143,75,1,12/11/2017
Store7,72994390023,91,1,12/11/2017
Store7,72700919815,95,2,12/11/2017
Store7,72894251015,348,3,12/11/2017
Store5,2.63123E+11,303,2,12/11/2017
Store3,1.92028E+11,154.1835,1,12/11/2017
Store4,2.61957E+11,38.07,1,12/11/2017
Store1,2.27517E+11,16.093,1,12/11/2017
Store1,2.27567E+11,183.92,2,12/11/2017
Store3,1.92066E+11,222.7095,4,12/11/2017
Store4,2.62325E+11,22.842,1,12/11/2017
Store4,2.62651E+11,123.7275,1,12/11/2017
Store7,3763795591,243,1,7/18/2016
Store7,3765013127,91,1,7/18/2016
Store7,5491751111,36,1,3/31/2017
Store7,5490819719,60,1,3/31/2017
Store7,5489332679,72,2,3/31/2017
Store5,5443944012,249,2,3/31/2017
Store7,5490249927,243,1,3/31/2017
Store7,5489097031,243,1,3/31/2017
Store7,5491237767,35,1,3/31/2017
Store7,5489972167,43,1,3/31/2017
Store7,5490006855,103,1,3/31/2017
Store7,73506750471,16,1,12/12/2017
Store7,74070065159,23,1,12/12/2017
Store7,74144153607,36,1,12/12/2017
Store7,73609904135,36,1,12/12/2017
Store7,73782984711,36,1,12/12/2017
Store7,73873817607,36,1,12/12/2017
Store7,73397567495,36,1,12/12/2017
Store7,73661448199,36,1,12/12/2017
Store7,74251829255,36,1,12/12/2017
Store7,74214965255,36,1,12/12/2017
Store7,73763880967,36,1,12/12/2017
Store7,73753133063,36,1,12/12/2017
Store7,74304389127,36,1,12/12/2017
Store7,73599844359,50,1,12/12/2017
Store7,73463234567,60,1,12/12/2017
Store7,73888333831,60,1,12/12/2017
Store7,74325491719,60,1,12/12/2017
Store7,73723510791,68,1,12/12/2017
Store7,73741762567,88,2,12/12/2017
Store7,73353822215,96,2,12/12/2017
Store7,73958195207,100,2,12/12/2017
Store7,73998368775,100,1,12/12/2017
Store7,73247555591,100,1,12/12/2017
Store7,73556262919,124,1,12/12/2017
Store7,74117251079,200,2,12/12/2017
Store7,74178428935,273,2,12/12/2017
Store7,73730916359,1028,6,12/12/2017
Store7,74187767815,137,1,12/12/2017
Store7,73508978695,137,1,12/12/2017
Store7,73403990023,153,3,12/12/2017
Store7,74219880455,209,3,12/12/2017
Store7,73755590663,217,1,12/12/2017
Store7,73899737095,217,1,12/12/2017
Store7,73511337991,217,1,12/12/2017
Store7,74355441671,307,2,12/12/2017
Store7,73656696839,65,1,12/12/2017
Store7,74181443591,65,1,12/12/2017
Store7,74284859399,69,1,12/12/2017
Store7,73560096775,89,1,12/12/2017
Store7,73313517575,170,4,12/12/2017
Store7,73630973959,202,1,12/12/2017
Store7,74282401799,276,3,12/12/2017
Store7,73719316487,195,1,12/12/2017
Store7,74106241031,195,1,12/12/2017
Store7,73497051143,195,1,12/12/2017
Store7,74118889479,243,1,12/12/2017
Store7,73612165127,243,1,12/12/2017
Store7,73538535431,243,1,12/12/2017
Store7,73837608967,243,1,12/12/2017
Store7,73531392007,243,1,12/12/2017
Store7,73888006151,243,1,12/12/2017
Store7,74243112967,243,1,12/12/2017
Store7,73917530119,243,1,12/12/2017
Store7,73744973831,243,1,12/12/2017
Store7,74185375751,243,1,12/12/2017
Store7,73800187911,358,4,12/12/2017
Store7,74055811079,343,4,12/12/2017
Store7,74216112135,35,1,12/12/2017
Store7,73791766535,41,1,12/12/2017
Store7,73427681287,43,1,12/12/2017
Store7,73512091655,43,1,12/12/2017
Store7,73594601479,43,1,12/12/2017
Store7,74344693767,43,1,12/12/2017
Store7,74299441159,43,1,12/12/2017
Store7,73424666631,43,1,12/12/2017
Store7,73631629319,43,1,12/12/2017
Store7,74297802759,43,1,12/12/2017
Store7,73257615367,43,1,12/12/2017
Store7,74096410631,43,1,12/12/2017
Store7,73768304647,43,1,12/12/2017
Store7,73444229127,66,1,12/12/2017
Store7,74310189063,66,1,12/12/2017
Store7,73482240007,90,1,12/12/2017
Store7,74196516871,90,1,12/12/2017
Store7,73252765703,90,1,12/12/2017
Store7,74094706695,90,1,12/12/2017
Store7,73807364103,90,1,12/12/2017
Store7,74100801543,90,1,12/12/2017
Store7,73918709767,90,1,12/12/2017
Store7,74411474951,126,2,12/12/2017
Store7,73841573895,204,1,12/12/2017
Store7,74286956551,204,1,12/12/2017
Store7,73504555015,408,4,12/12/2017
Store7,73777676295,489,3,12/12/2017
Store7,74214703111,205,1,12/12/2017
Store7,73598697479,75,1,12/12/2017
Store7,74265493511,75,1,12/12/2017
Store7,73482502151,119,3,12/12/2017
Store7,73564258311,239,2,12/12/2017
Store7,73382035463,239,3,12/12/2017
Store7,74132946951,286,2,12/12/2017
Store7,73463463943,334,2,12/12/2017
Store7,74311827463,303,3,12/12/2017
Store3,1.92637E+11,78.678,1,12/12/2017
Store4,2.64739E+11,78.678,1,12/12/2017
Store4,2.64866E+11,78.0435,2,12/12/2017
Store4,2.6473E+11,57.7395,1,12/12/2017
Store4,2.64923E+11,57.7395,1,12/12/2017
Store3,1.92523E+11,47.5875,1,12/12/2017
Store3,1.9269E+11,17.766,1,12/12/2017
Store3,1.92649E+11,180.198,2,12/12/2017
Store4,2.64679E+11,109.7685,1,12/12/2017
Store1,2.29566E+11,135.641,2,12/12/2017
Store4,2.64751E+11,426.384,3,12/12/2017
Store7,5493785223,36,1,4/1/2017
Store7,5494190215,36,1,4/1/2017
Store5,5450600460,43,1,4/1/2017
Store7,5493779335,114,1,4/1/2017
Store7,5494182983,333,2,4/1/2017
Store7,74813997063,13,1,12/13/2017
Store7,75428954119,36,1,12/13/2017
Store5,2.67399E+11,36,1,12/13/2017
Store7,74990714887,36,1,12/13/2017
Store7,75244634119,36,1,12/13/2017
Store7,74757373959,36,1,12/13/2017
Store7,74866884615,36,1,12/13/2017
Store7,74528292871,36,1,12/13/2017
Store7,75450777607,36,1,12/13/2017
Store7,74532093959,36,1,12/13/2017
Store7,75066081287,36,1,12/13/2017
Store5,2.67433E+11,40,1,12/13/2017
