Amazon,Apple,Ebay,Facebook,Google,Twitter
0.00034125,-0.000908779,-0.002059355,0.005349841,0.016194949,-0.005639107
-0.003700829,0.007176057,0.004127131,0.001435917,-0.000551833,0.014492785
0.001352326,-0.008228798,-0.010686405,-0.01636298,-0.012565341,0.014906818
0.005423956,-0.015076449,-0.007478201,-0.022894921,-0.00178671,-0.001224018
-0.007524181,0.001232821,-0.000418595,0.00868807,0.001871885,-0.01164219
-0.001453998,-0.003283395,0.003350081,-0.0029581,-0.001445615,0.056416727
0.006206986,0.00422075,-0.004590931,-0.001832453,-0.010844183,-0.035211288
-0.001595757,-0.022757572,-0.002515701,-0.011976595,-0.027614774,-0.036496372
-0.006147217,-0.002412707,0.032786833,0.003096851,0.002669514,0.036616156
-0.014342879,0.008517405,0.005291049,0.008908834,0.003894467,0.02496954
0.016144796,-0.003753525,-0.014574923,-0.004109054,0.002242927,0.004753412
-0.001975606,0.005756101,0.020953173,0.01027125,0.006193118,0.021880594
-0.006824996,-0.028095702,-0.06921534,-0.026068821,-0.041504026,-0.008101927
0.006411336,-0.014561034,-0.017725891,-0.027748042,-0.005925274,0.003500664
-0.004547872,0.016840454,0.011883823,0.034229565,0.014857437,0.009883725
-0.002346149,0.008654827,0.013919082,0.012954807,0.00568526,0.040875017
0.014465925,0.012711832,0.004290021,0.001051113,0.011996759,-0.020464648
0.013719271,0.003033482,0.015805247,-0.000787507,0.009551789,0.022021531
0.002839908,-0.00938577,-0.000841062,-0.001663915,-0.007546618,-0.019889536
0.003291004,0.005684819,0.002946115,0.023684184,0.005788075,0.012401314
0.006483634,0.004291884,0.004196407,-0.00728362,-0.002411895,0.006681562
-0.007868477,0.007713132,0.028416226,0.011998269,0.014874331,0.031526532
0.02148889,0.003103052,0.010158472,0.005373634,0.013123774,-0.017158161
-0.003795452,0.004536964,0.010860762,0.000509015,0.007301977,0.012547711
0.018481324,-0.005645611,-0.000397864,-0.00975156,-0.004136502,-0.009159487
0.01354307,0.019820358,0.038216523,0.004367205,0.008663716,-0.001087469
-0.006949701,-0.000101246,0.009969334,-0.003666129,-0.000231018,0.015242176
-0.010560162,0.010629713,0.005694746,0.021478711,0.023884299,-0.010723799
-0.00192359,0.00040069,0.00037751,0.010387852,0.000278759,-0.145257463
-0.007052325,0.000901135,0.018490557,0.010861434,0.004871244,0.034242168
0.003029501,-0.005302109,0.108929254,-0.010744731,-0.003526766,0.020232982
0.005917789,-0.007744108,0.018710306,0.003233558,0.00645545,0
0.006668266,-0.013379356,0.006231569,0.005206589,-0.002317998,-0.013221113
0.000473678,-0.006883072,0.023468035,-0.003370846,0.000171619,0.072472627
0.010825822,0.064963266,-0.002866247,0.017488823,0.00570177,0.029528594
-0.014616489,0.013501694,-0.004471395,0.013458762,0.005079014,0.007170495
-0.005818349,-0.0012459,-0.000320829,-0.00847998,0.033296771,-0.003285841
0.002306895,0.017656693,0.002888323,0.002985276,0.01213129,0.0263736
0.001019614,-0.014804334,-0.014719971,-0.009814184,-0.001023806,0.019271981
0.016688855,0.012538261,0.005196487,-0.004711952,-0.00149979,0.038865532
0.006514992,0.000756232,0.003554078,0.015100795,-0.002090301,-0.012133456
-0.01503243,0.015207335,0.010624595,0.006352532,0.012141728,0.067553717
-0.002854395,0.008280604,-0.00764574,0.00087895,-0.002106765,-0.022051821
0.01533221,0.004060116,-0.001284077,-0.001596715,0.002794233,-0.011274488
0.008462395,-0.007444146,0.000321447,-0.001439312,0.001250817,-0.058006945
-0.000681556,-0.000648145,0.002570692,0.000160188,-0.000358666,-0.001052656
0.004639478,0.002316316,-0.009935941,-0.000160162,-0.001422945,-0.022655443
-0.007650631,0.012017037,0.005179665,-0.0078475,-0.001350556,0.00754724
0.002214989,-0.000913465,-0.007085324,-0.004842603,-0.005918432,-0.023542029
0.000365209,-0.001462754,-0.007135884,0.008678018,0.005279622,0.0038356
-0.002165825,-0.001281811,-0.002940221,-0.003698634,-0.003315019,-0.001091728
-0.014666661,0.002566912,0.003604151,-0.00282468,-0.003861695,0.009289622
-0.002173365,-0.007772481,-0.000326423,0.00477504,-0.003376492,-0.004872775
-0.004338478,0.003133318,0.001632895,0.00177206,-0.000451704,0.045157778
-0.00669625,-0.0075333,0.018910985,-0.007156062,-0.003753564,0.015096352
-0.000156777,-0.004258068,0.002880005,0.003320344,-0.00289817,0.002564063
0.006494554,-0.005856626,-0.000957265,0.008636691,0.002426365,0.019437396
0.002942193,-0.00112215,0.002874486,0.012644061,0.003277825,-0.00301051
-0.004827137,-0.007676462,0.011783466,-0.005531884,-0.004900636,-0.058882739
0.011663324,0.000943382,0.012275712,0.002225099,-0.00261391,-0.031550809
0.018095578,0.005937841,-0.000932798,0.000396412,0.00196246,0.00220867
-0.006432683,0.009369437,0.004668463,0.002694808,0.006911765,-0.02148757
-0.003357006,-0.000278533,0.004027295,0.025452482,0.013992275,0.018018001
0.004171404,0.006128168,0.00308542,0.010175036,-3.71641E-05,0.012168104
0.005122198,-0.02620897,0.005844431,-0.005951917,-0.006373796,0.044262372
0.003608711,-0.02264973,-0.024770684,-0.024334119,-0.01788656,-0.039246467
0.007208737,0.022398965,0.018814748,0.012509866,0.013113874,0.00163392
-0.001432857,0.023804955,-0.017851702,-0.011500531,-0.012643695,0.005437759
-0.004542223,0.035386751,-0.003447214,0.00440215,0.002206171,0.007571627
-0.019868587,0.033998418,0.005660387,0.004539481,0.013624925,0.214170792
0.002958957,-0.00562431,-0.006566576,0.00560967,-0.004068757,0.033156497
-0.010241003,-0.011660254,-0.006295271,-0.003254152,-0.003233149,0.0149764
0.003500687,-8.80625E-05,-0.006651856,-7.76876E-05,0.005519323,-0.032040483
0.004754335,-0.000176073,0.019451489,0.010105745,0.006564305,0.00217775
0.022208875,0.009423159,0.009696574,0.001077416,0.01356469,0.001738331
-0.011221463,-0.01666379,-0.006505548,-0.016297684,-0.001213298,0.041214785
0.01227643,0.001508279,-0.012472704,-0.005079724,-0.015105032,-0.019999981
0.003937515,0.001860375,0.008525433,0.010839721,0.010066599,0.057397974
0.021763934,0.007604568,-0.002817788,0.004196078,-0.000826395,-0.201045429
0.001926244,-0.0155331,0.014128692,-0.008821477,-0.009159794,-0.001006566
-0.013402062,0.007755418,0.018575923,0.001405324,0.00176914,-0.115365283
0.026391595,-0.004688248,-0.010638367,0.003898027,-0.004576764,0.025056979
0.017678539,0.004265938,0.000307285,-0.004504169,0.003011036,0.002777735
0.000743525,0.000442505,-0.012592132,0.002184248,-0.00194322,-0.01440434
0.007740419,0.007430308,-0.000622098,0.002101691,0.002308996,-0.051152429
-0.003337802,0.001492652,-0.015873022,0.001941898,-0.002951132,-0.00296204
0.012790682,0.017447006,0.01043643,0.009690673,0.016810032,0.014260236
0.005059627,0.002154244,-0.015336515,-0.010442265,-0.005649896,-0.009958997
-0.007359645,0.008942332,0.001271485,0.001319042,0.002717507,0.070414234
0.008399223,-0.003067948,0.000317468,-0.009531215,-0.009473129,-0.00331672
-0.006336048,0.005556453,0.012059637,0.000469391,0.00064665,-0.042706624
0.00765174,-0.000680049,-0.002508621,0.005395762,0.020991816,0.001738163
-0.012484674,-0.000680577,-0.005344234,0.011977858,0.006816926,0.006361984
0.001909059,-0.002979471,0.027812929,-0.000845443,-0.006601484,0.014942542
-0.015976229,-0.000512339,-0.107626075,0.015923133,0.002957527,0.016421343
0.013676371,-0.003929601,0.001378326,0.009161743,0.014173716,-0.025626795
-0.002444563,0.009005172,0.005505845,-0.007428012,-0.008603157,0.006861112
-0.007083841,0.005099859,-0.005817936,-0.009448938,-0.007784699,-0.001703616
0.015523008,-0.022494746,-0.007917368,-0.010302128,-0.005777886,0.025028472
0.017277786,-0.009602846,-0.000346989,0.012337041,0.002703887,0.021642585
0.001357702,-0.006638733,-0.007289104,-0.002284925,-0.01178678,-0.001629586
-0.016048707,-0.001582838,-0.003146858,-0.011374956,-0.005457518,0.040805225
-0.000834736,-0.018055338,-0.004559841,-0.017992292,-0.021179915,-0.03972809
-0.061384432,0.000896928,-0.004228292,-0.056381208,-0.007901855,0.009798497
0.01490513,-0.015771974,-0.007077168,0.00625,-0.001393558,0.031805939
-0.017762682,-0.00901398,-0.003920125,0.011594216,0.026795614,-0.008359449
-0.022250567,0.014424912,0.010375635,0.016946375,0.012405958,-0.018440484
0.000130454,0.005887092,-0.007436228,-0.00837225,-0.007869595,-0.004294145
-0.01452195,-0.001620748,0.009275784,-0.019321296,-0.031405613,0.009703521
0.049105108,-0.027867933,-0.004595301,-0.014735152,-0.010944621,-0.006940692
0.00367276,0.005937465,0.017045438,-0.033103637,-0.024010404,0.001612838
-0.022472695,-0.02508532,-0.026187151,0.018421925,0.02912828,-0.022007508
-0.021260484,0.013243795,0.021513101,-0.007337889,0.006218081,-0.008781551
-0.008175063,0.02688822,-0.005616,0.012463509,0.007923271,0.013289024
-0.013997439,-0.000363678,0.019061098,-0.006537094,-0.012961742,-0.006010858
0.030765786,0.00100046,-0.006234856,0.040591353,0.011379328,0.016492536
0.011209106,0.015173595,0.01080514,-0.002463623,0.000254858,-0.024878263
0.02085213,0.000626508,0.002068947,-0.005186506,-0.007643312,-0.005546333
0.008361274,-0.005098387,-0.005505845,-0.003806679,0.001578922,0.016731692
0.018795999,0.005034591,0.001730143,0.000249264,0.007126101,0
0.013000492,-0.001967987,-0.013126116,0.003820273,0.004645038,0.068568296
-0.004596926,-0.000985934,-0.002100086,-0.020269749,-0.01717673,0.008213545
0.003792034,-0.008433541,-0.024552815,-0.028035803,-0.014886307,0.000509177
-0.007150663,-0.009319569,-0.015102484,0.002606456,0.00017009,-0.036641187
-0.01395589,0.003744668,0.037604991,0.017590977,0.017999566,0.023243557
-0.003679612,-0.007188361,-0.002463043,-0.001021909,-0.002621339,-0.022715566
-0.017387095,0.007698619,-0.004938317,0.005455625,0.019699011,-0.007395636
-0.022354233,0.009822664,0.024813924,0.008139099,0.004674861,-0.008515261
-0.002217423,0.009817202,0.017640963,0.006475457,0.017958461,-0.020933946
0.017692219,0.016321746,0.018694739,-0.015959255,-0.001914865,-0.017543843
0.013485154,-0.005704203,0.008008001,0.02156747,0.009209063,-0.046875008
-0.001063339,0.016681371,-0.012909613,-0.000831173,0.003127515,-0.039227171
0.011248372,0,0,0.002994764,-0.002738743,0.00548447
0.008142648,0.005469201,-0.003018114,-0.005805731,-0.00712315,0.006666704
-0.016582404,0.001295126,-0.004036291,-0.005255734,0.003284566,-0.013245106
0.026236012,0.00577734,-0.007767695,-0.00125798,0.003323092,0
-0.011652759,0.002657729,-0.004084375,-0.000419812,-0.003680078,-0.005491163
0.012258447,0.000940578,0.003417648,-0.013776876,-0.003102708,0.008589037
-0.012477379,-0.006577795,0.0061308,-0.001107367,-0.002321911,0.025547449
0.013819996,0.001977777,0.008463101,0.006310271,0.002636797,0.013641728
0.011022167,0.006350888,0.015105701,-0.009236539,-0.006617838,0.004681096
-0.009463638,-0.004264029,-0.007605805,-0.004875126,-0.002100504,0.019219564
-0.003472844,-0.000256927,-0.00099969,-0.011173145,-0.012990724,-0.007428523
-0.011359102,-0.007795799,-0.009673082,0.015732269,0.019635305,-0.004030029
0.018940437,0.002849265,0.005052193,0.015659779,-0.000297014,0.004624273
0.004907329,-0.001119284,-0.002680963,0.016682077,0.006499375,-0.007479814
-0.019748702,0.005085364,0.008400538,0.022706601,0.014993484,-0.016811647
-0.00064502,0.011148298,0.034655082,0.012073558,0.002387236,0.00884443
-0.00098326,0.009159479,-0.009661811,-0.004403547,-0.001414424,-0.018702495
-0.009545358,0.001008511,-0.016260163,0.013992745,0.004660931,-0.012507503
0.004968565,0.005373179,0.005289251,0.004203398,-0.000397604,0.00180945
0.013644336,-0.004175365,-0.001973018,0.013583901,0.001699725,-0.005418432
0.030341013,-0.001760999,-0.001976918,-0.003662098,-0.004188004,0.012711809
-0.002816492,0.008064508,0,0.000390986,0.001885285,0.004781825
0.000464111,-8.33511E-05,0.003301369,-0.002892395,-0.005609062,-0.014277203
-0.006653589,-0.001750138,0.010858833,-0.003998449,0.004609566,0.022329562
0.014183545,0.001836711,-0.002604164,0.014877139,0.019633662,0.040141693
0.015129787,0.000666682,-0.012075683,0.019778199,0.00603962,-0.021566461
0.002345805,-0.000916061,-0.001321471,0.009887459,0.010499903,0.031322559
-0.01930437,0.015920614,0.049950389,-0.004518799,-0.001712426,-0.009561309
-0.005867075,0.00049233,0.024259564,-0.009078507,-0.013944259,0.018171476
0.012890905,8.19625E-05,-0.010458326,-0.005038849,-0.02508788,0.018404903
-0.005774216,-0.002624024,-0.010568799,0.02232956,-0.004418405,0.025191625
-0.000974543,-0.002302054,0.010995928,-0.017938899,-0.006035202,-0.123397412
0.009109005,0.060980648,-0.006525823,0.001070005,0.003704455,-0.050578911
0.018928805,-0.001708747,0.003127944,0.008245548,0.002285331,0.014762548
0.007705227,0.00427918,-0.0012473,-0.001665919,0.001816773,0.044908287
-0.005916031,0.009373965,0.01248834,0.017900491,0.009262172,0.013317149
-0.008459717,0.009517273,0.02528522,-0.000447076,0.000783889,-0.023297455
-0.018264192,0.003877401,-0.003909807,0.000372768,0.00021689,0.016513789
0.012306236,0.002877953,0.015398616,-0.001043292,0.005770641,-0.01203374
0.011468277,-0.002265542,0.004757652,-0.001491958,0.004923096,-0.020706465
-0.030727548,0.008855572,-0.004735124,-0.003063158,0.001275397,-0.003109405
-0.005683248,0.012979301,0.011299353,0.002997556,-0.003226101,-0.003119223
0.012070987,0.00362902,-0.013819389,-0.00231618,0.00579226,0.005006253
0.009043996,-0.001217573,0.006559255,0.00142292,0.005200856,-0.018057224
0.009028167,0.002770697,0.004739332,0.017947905,0.003213079,0.001268199
0.005262409,0.007220717,-0.002948068,-0.005583269,0.002460897,0
0.018174101,0.002999295,-0.006505063,0.00059103,-0.000422836,-0.002533246
0.000480034,-0.004230193,0.013690563,0.000738267,-0.003748534,-0.012063465
0.002727307,0.000952207,-0.004697588,0.013870481,0.002193871,-0.024421601
-0.005527923,0.001975626,0.010914422,-0.004802821,-0.005578625,0.003952534
0.011053991,0.000438274,-0.010504832,0.00299798,0.013989333,-0.001312303
0.001565455,0.020439358,-0.005013216,0.001822556,-0.00805372,-0.006570327
0.013904519,-0.005937382,-0.002963909,-0.0008732,-0.000905993,0.005952391
0.004600054,0.005900921,-0.005053453,0.003058981,-0.002131716,0.007232062
-0.011895555,-0.003147821,-0.004481671,0.003775808,0.00457942,-0.018929502
-0.010647285,0.001291861,-0.004201662,0.0039785,0.002925442,0.010645366
0.008313137,-0.003727095,-0.001506909,0.005836248,0.004920121,-0.007241584
-0.007073915,-0.002302211,-0.00965891,-0.002005722,0.004155789,0.000663145
0.011000038,0.003317037,0.001523902,0.002871044,0.003685825,-0.036447991
0.002530892,0.000431203,0.000912927,0.001932467,0.001538268,0.030261319
-0.004529255,-0.001508559,0.006384892,-0.00107157,0.002864087,-0.003337733
-0.005954601,0.010576309,0.018126958,0.000715147,0.001853989,0.014065642
0.002113477,0.001637446,0.003264113,-0.010218722,0.002724132,-0.009907567
0.00738781,-0.004975456,-0.01833785,0.007797284,-0.005112535,-0.00333557
-0.00017343,0.010500758,0.010244054,-0.000429813,-0.020474426,0.006693466
-0.008623467,-0.011452073,-0.00029819,0.005805186,-0.000399966,-0.007978716
0.002537056,0.01129864,-0.00357992,-0.000142433,-0.011943944,0.002010706
-0.00415124,-0.003535568,0.000898167,0.010262166,-0.005371297,-0.007357837
-0.000125182,-0.001986934,0.002991279,0.006278213,0.004035246,-0.010107855
-0.005208203,0.001706524,0.003578967,-0.001682371,0.002528288,-0.010891753
-0.000541166,0.020726846,0.001485861,-0.002527917,0.010991745,-0.009635196
0.004016873,0.002225258,-0.003857598,0.001619118,-0.000458911,-0.006949297
-0.019527429,-0.001318363,0.005659774,-0.003865639,-0.001977672,0.004898509
0.002430382,-0.001875836,0.011255956,0.000846754,0.01055675,-0.003481841
0.004440645,0.000278388,-0.009666023,-0.004793852,-0.004878894,0.007686908
0.000279489,0.007446119,0.010351921,-0.002762622,-0.004292943,-0.008321767
-0.010858935,-0.005180631,-0.007318501,0.001846814,-0.004494001,0.006992967
0.014855808,-0.002499657,0.004423519,-0.007940975,-0.003543975,0.002777775
0.024494237,-0.002227532,-0.002055188,-0.002429934,-0.000474959,0.006925234
0.011361531,-0.001185979,0.008237681,-0.001361244,-0.002162299,0.007565313
0.016483302,-0.010756397,0.001750843,0.014563446,0.001881241,-0.001365154
0.000673915,0.001200298,0.003204101,-0.003252662,-0.0015212,0.005468211
0.022280645,-0.00528914,-0.012195069,0.009293399,0.017793821,-0.003399061
0.017626267,0.005529945,-0.004850115,0.009910651,-0.001333148,0.079126866
-0.024787094,-0.004441972,-0.049475683,0.012458301,0.002950877,0.049936848
0.004614838,-0.00368275,-0.004039809,0.007492929,0.004168086,-0.007826674
0.007903416,0.012510733,0.02995317,0.00777838,-0.001313837,0.064320473
-0.004347267,-0.001193472,0.001514785,0.017264747,0.023260935,0.039908713
-0.004096292,0.009629543,0.010586765,0.014708863,0.011275112,0.018092101
-0.015427225,0.006196041,-0.00299307,0.002098859,0.000337505,-0.004846535
0.010581631,-0.005881174,0.006004111,-0.006414424,0.002586755,0.01136369
-0.000296121,0.000765594,-0.00746046,-0.006258214,0.037108518,-0.020331785
-0.001682464,-0.000973638,0.007516537,-0.004043756,0.008977618,0.003276973
-0.003750386,0.020396854,-0.000298368,0.005457881,0.004577539,0.009254223
-0.002894856,0.006344608,-0.007761144,-0.003839546,0.012122619,-0.008090697
-0.009547306,-0.00305062,0.014440419,-0.001262643,0.006610742,0.01196309
0.011750316,-0.003603963,0.004744954,-0.001663451,-0.004650517,0.033315363
0.008477001,0.016583689,0.007083762,0.001932875,0.008849995,0.013520553
0.006845185,0.027188424,-0.001465394,-0.00093128,-0.002065298,-0.062083073
0.015158987,0.006404882,0.003228665,-0.0027299,-0.00195461,0.012582031
-0.002556243,-0.004740639,0.018431863,-0.032914893,0.001099648,-0.008643968
-0.008569706,0.004502169,-0.035334659,0.019399361,-0.000784609,0.004359669
-0.00768466,0.013965633,0.004466876,0.002708885,0.004271579,-0.015192658
0.017810415,-0.002562519,0.002964788,0.001215777,0.005619164,-0.009366396
0.013700217,-0.001477172,0.000886751,-0.001146777,-0.023263291,-0.001668453
-0.001210986,-0.033575617,0.022150029,0.013304423,0.00884131,0.015598817
-0.001978816,0.01524122,0.006067584,0.012796678,0.004366149,0.010970969
0.007839272,0.00340897,0.011487695,0.001118703,0.009867473,-0.005968563
-0.006493285,0.006076101,-0.009085738,0.001643331,0.006721483,0.011462936
0.000858458,-0.001233862,-0.008022997,-0.006037526,0.007274224,-0.011872704
-0.019716151,-0.002990941,-0.009243203,0.000462116,0.014576365,-0.004369193
0.006323133,0.003456364,0.014285764,0.013726667,0.001421606,-0.036204052
0.001541868,-0.001689702,0.015234227,0.000130228,0.002919612,-0.007398928
-0.001840448,0.000390584,0.006511878,-0.005337547,-0.009114866,0.008600895
0.003107859,-0.005921804,-0.002250296,0.002028647,0.001215645,-0.039226863
0.00805771,0.002749399,0.00845783,0.010384089,0.007922793,0.008284101
0.018773366,0.014819196,0.010343834,-0.033029542,0.007790236,-0.004108075
-6.75409E-05,-0.009778091,-0.033204228,-0.007754035,-0.007172184,-0.012374726
0.010244402,0.003378187,-0.022610107,0.015090206,0.00492639,0.004176593
-0.004189929,0.005956609,0.009077527,-0.002853681,0.002685732,-0.009506824
-0.011884113,-0.002445708,0.001160793,-0.002994988,-0.034014451,0.023395284
0.006160746,-0.038776757,-0.011884054,0.005607452,-0.008565948,-0.008792475
0.004851145,-0.023895809,-0.003813466,0.014803477,0.009035051,0.051448897
0.006911152,0.008045648,0.027679696,-0.004055702,-0.002648127,0.020809838
-0.006318623,-0.00975505,0.000859564,0.010903144,-0.008006777,0.019283768
0.007623846,-0.005993458,0.000858826,-0.003313688,-0.001624693,-0.011351302
-0.025109437,-0.013999509,0.004576655,0.010886659,0.017316534,-0.0092947
-0.021265927,0.028607521,0.012813234,-0.009544147,-0.006388282,-0.009381902
0.016325105,-0.009088437,-0.013494505,-0.019597595,0.009907261,-0.016713155
0.000400999,0.00593063,-0.005129675,0.017665053,-0.002013133,0.012464659
-0.012918447,-0.001645234,0.011458079,-0.014356644,0.009696742,-0.012311204
0.033774612,0.004463324,-0.022656557,-0.00039723,-0.014197487,0.009631733
0.000561167,-0.003144596,0.01188061,-0.016889675,-0.024689071,0.005611694
0.006225463,-0.014332818,-0.009163795,0.012868044,0.01362738,0.005580378
-0.004559389,0.014610771,0.003468288,-0.010110344,-0.024130865,0.003329604
0.008958968,-0.014743257,-0.019873342,0.017605127,-0.00867972,0.030973422
-0.004517404,0.002366451,0.00587719,0.013602731,-0.010992998,0.032725356
-0.005073086,-0.003610639,0.023663494,0.011530972,0.013921201,0.003636348
-0.028341215,0.004111473,0.004280756,0.023378563,-0.004902074,0.016563131
0.002191338,-0.00943855,0.023870423,0.00226558,0.01414265,0.015275008
-0.025363945,0.01015902,0.013044719,0.004458161,0.010831095,0.002005968
0.010473368,0.006103516,0.015890461,-0.001500316,0.002660388,0.007007072
-0.019385823,0.003240047,-0.000809131,0.019595599,0.014818562,0.020377725
0.000965216,0.001443048,-0.006747638,0.007859504,0.001229773,-0.02045787
0.020416667,0.013928906,0.007608766,0.002376017,0.008319139,-0.005469946
-0.008691594,0.008594363,0.00269683,-0.000607829,-0.000972404,-0.001500034
0.009532776,0.003489025,-0.015330815,0.009548181,0.011260697,-0.018026976
0.021601772,0.003476894,-0.006282424,-0.004337357,0.005896963,-0.141254481
-0.014731893,0.006263342,-0.001649296,0.001996623,-0.000584241,-0.005344427
0.019550161,-0.004502767,0.019823822,0.029164916,0.001663013,-0.039402976
-0.005532205,-0.000465559,-0.023488195,0.011792974,0.004497676,0.007457982
-0.000331266,0.012111479,-0.006358849,-0.018556086,-0.029329535,-0.008636607
0.005690518,0.004273846,-0.005843047,0.003604139,-0.003838923,0.006845091
0.00783984,0.004713901,0.005037792,-0.003296818,-0.013259976,0.006798554
0.008985141,-0.018897491,-0.000278427,-0.004193779,0.00611018,0.006752529
-0.011776668,-0.007040366,-0.005292547,0.020107951,-0.01338789,-0.015243903
-0.007326587,-0.00515053,0.011201387,-0.004360972,0.001121097,-0.000619209
0.017665752,0.008875192,0.00692329,-0.000292023,0.001140992,-0.024163532
0.000369342,0.047250891,-0.007700736,-0.022082013,-0.007745586,0.010793656
0.00853649,-0.00999104,-0.030210646,0.004062174,0.005838552,0.010678397
-9.98403E-05,0.005270888,0.001714706,0.015885282,-4.22695E-05,-0.008701078
-0.026449215,0.015474124,0.004279644,0.001464129,-0.001649482,0.013166147
-0.046096341,0.007997005,0.001420433,-0.005847953,-0.004352922,-0.017945542
0.01126562,0.006121912,0.003120585,-0.018176449,-0.01754105,0.00756143
-0.009533485,-0.035638832,-0.014423137,0.002995626,0.007037755,0.007504743
-0.006750793,0.013906698,-0.0020086,0.002210114,0.00950442,0.032277997
0.008525866,0.015049596,-0.015526082,0.01108595,-0.00090526,0.019843652
0.000107161,0.010947763,0.016647187,-0.005482154,0.006598587,-0.004127341
0.007321864,-0.004022334,0.002298133,-0.005749518,-0.017590357,-0.014209578
-0.011476185,-0.019198486,-0.000286567,-0.008465471,-0.001595391,0.007207258
-0.025083992,-0.002280506,-0.005733967,0.005531494,-0.005733224,0.009540837
0.002317852,-0.001841227,0.003748589,0.004843324,0.021208237,0
0.019943717,0.016347509,0.011203659,0.011127611,0.002318155,-0.001181362
0.006202015,0.001251702,0.013920394,0.012064519,-0.006036625,-0.002956785
-0.006330699,-0.004438001,0.012328452,0.000290766,-0.006820453,-0.012455574
-0.011770211,0.003704378,0.006089051,-0.007557278,-0.002547012,0.010810829
-0.007709585,0.010071316,-0.007152636,0.008024807,0.008210051,0.023172869
-0.013838248,0.00891808,0.018564649,0.006508283,0.008421058,0.013356647
0.020285611,0.002700893,0.034004354,-0.013047801,0.012303536,0.012034331
-0.0156383,0.003979148,-0.005787883,0.014975125,-0.003402286,0.028878835
-0.010204082,0.000304897,0.007938588,-0.003169776,-0.011040042,0.001651111
-0.00722648,-0.012008541,0.002362829,0.00052033,0.000573607,0.000549358
-0.005179588,-0.001048853,0.002357259,-0.012077413,0.008354382,-0.010982914
0.003260416,-0.004014632,0.001045229,0.003977496,-0.008927393,-0.022765122
0.024461827,-0.016309002,0.00234926,-0.009496649,0.00199701,0.0090909
0.013402024,0.018092385,-0.000260472,0.014763895,0.00356205,-0.007882848
0.000970626,-0.003962845,0.00520971,-0.002028786,0.004003568,-0.002270199
-0.004278736,-0.007522111,-0.001295653,-0.006156691,-0.010847605,0.001706524
-0.012087939,-0.008581241,-0.007524673,-0.003331233,-0.005148253,-0.035775187
-0.000887191,0.010108707,0.001045776,-0.044974777,-0.005923273,-0.022968163
0.006820172,-0.007568218,-0.01331946,0.008227492,0.007647201,0.021699856
-0.00852565,0.000378128,0.001852824,0.021131392,0.011399775,-0.005899727
0.010785767,-0.016757944,0.005284036,0.006261946,1.0564E-05,0.001186971
0.003349101,-0.017171832,-0.008409979,0.012682981,-0.004527442,0.01304086
0.014667365,-0.009778995,0.019347987,-0.008193328,-0.009520154,0.029256875
-4.80244E-05,-0.00882215,0.007020293,0.0028914,0.003371541,0.009096069
-0.003085716,0.017203562,-0.000516407,-0.009061005,0.023969824,0.028169014
-0.008527038,0.007117646,-0.001291636,0.016743898,0.005115088,-0.021917787
-0.015147834,-0.006159612,0.008536002,0.005781302,0.009234951,-0.01008405
-0.00564909,0.005480143,-0.004616576,0.001567696,-0.006418683,-0.014714218
0.006375826,-0.002011404,0.004637988,-0.005275384,0.004765054,0.018380224
-0.009872922,0.004356012,-0.003847179,0.006702076,-0.005452214,0.040609207
-0.013867795,-0.00647333,-0.013645695,-0.001099933,0.019042567,0.00975601
0.009594021,0.012444642,-0.005742658,0.006896566,0.008577038,-0.016103019
0.007589777,-0.000579164,0.006825894,0.00448946,-0.00133853,-0.002727727
0.009853195,0.003477098,-0.015123808,0.009110682,-0.004544961,-0.014223207
0.003219583,0.000384995,-0.007413259,-0.000454272,0.018070497,-0.007214266
-0.002890775,0.004169398,0.012803401,-0.008350856,0,-0.001117862
0.004987531,-0.003513274,-0.017908883,0.002406039,0.002207498,-0.027979853
0.021635761,0.006346189,0.008581381,-0.021202375,0.001468424,-0.006908511
0.012180093,0.018408811,-0.020739132,0.003094522,0.00163474,-0.006376847
-0.003002471,0.003690245,-0.002443664,-0.006984848,0.001721059,0.184947502
-0.012378028,-0.004424545,-0.001633135,0.000175843,-0.010762845,0.067454499
0.003901607,-0.023660484,0.005997852,0.042489596,0.003224048,-0.019833962
0.013608533,0.001731019,-0.002710089,0.011187262,-0.019431511,-0.029647019
0.0020882,-0.000512012,0.005434803,0.001056332,0.002993295,-0.000484977
0.001765973,0.0059551,0.017297281,0.014439665,0.003004615,-0.043668195
0.005323837,-0.004392122,-0.002656708,-0.020475229,-4.03839E-05,0.009639804
-0.005435926,0.006393453,-0.003729339,0,0.042615705,-0.025628153
-0.018534974,0.035829993,0.002673756,0.006986363,-0.000522448,0.013924728
0.003459876,0.022508421,-0.003466695,0.000444035,-8.70808E-05,-0.003560513
-0.01379656,0.013915499,0.001070402,-0.00382803,0.009254178,0.015824373
0.005010105,-0.012718848,-0.010692369,-0.001447953,0.000354877,0.021105532
-0.001998868,0.007310212,-0.03566603,-0.004684865,0.006730797,-0.007381871
0.004717607,0.02611385,0.007845408,0.00173707,-0.006961911,-0.005949471
0.143313479,0.010144928,-0.00333619,-0.003915629,0.009312503,-0.006982513
0.005902989,0.003213759,-0.017573146,-0.000673951,0.00560631,0.022601746
-0.012916632,0.008180356,0.00227138,0.009216069,-0.009987875,0.019646346
-0.006262496,-0.002042672,0.009065147,-0.003285241,-0.003407348,0.017822684
